,title,author,author code,year,figures,description,genre
18384,Církev a moc /,"Štampach, Odilo Ivan,",jn19990218116,1981,,církev;moc;svět (náboženství);náboženství a politika;argumentace,úvahy;polemiky
18385,Úvaha o (stavebním) dědictví minulosti /,"Malinovský, Břetislav",,1981,"Sullivan, Louis H.,",architektura;architektonické památky;ochrana památek;rekonstrukce staveb;sportovní zařízení;sokolovny,úvahy
18386,Několik poznámek k prvnímu letu amerického kosmického raketoplánu /,"Hozák, Jan,",jn20000401052,1981,,kosmonautika;raketoplány;armáda;kosmické lety,články
18387,Societární dění v rozpuku jara /,"Seman, Václav,",av20201067999,1981,,divadelní představení;společenské salony;společenský život;pěší turistika,zprávy
18388,Ke Kouzelné flétně /,"Pavlovská, Stella",xx0177511,1981,"Chundela, Jaroslav,;Mozart, Wolfgang Amadeus,",opery;operní libreta;operní režie;operní inscenace,články;komentáře
18389,J. V. (18. 4. 1952) : Umělá hmota /,"Vondruška, Josef,",jn99240001373,1981,,,česká poezie;písňové texty
18390,S. K. (4. 9. 1953) : (Zetor 25) /,"Klecandr, Slávek,",jx20070906010,1981,,,česká poezie;písňové texty
18391,M. V. (27. 9. 1955) : (Umělá hmota) /,"Vopálka, Milan Dino,",xx0084335,1981,,,česká poezie;písňové texty
18392,DG 307 (červen 1973) /,,,1981,,,česká poezie;písňové texty;poznámky
18393,[Když se mne před časem zeptal Dr. Zawrach...] /,"Jirous, Ivan Martin,",jn19981001568,1981,"Števich, Jiří;Němec, Martin,;Neruda, Jan,",česká poezie;čeští básníci;politická perzekuce;literární tvorba,předmluvy
18394,E. B. (1930) /,"Bondy, Egon,",jk01012610,1981,,,česká poezie
18395,Anonym (1952) /,"Mohorita, Boris",,1981,,,česká poezie
18396,Quido (1950) /,"Machulka, Quido,",mzk2007377447,1981,,,česká poezie
18397,Dr. Zawrach (1957) /,"Němec, Martin,",xx0001280,1981,"Mohorita, Boris",,česká poezie
18398,O dvoch kôrkách a Oxfordskej /,"Mlynárik, Ján,",jn19990210437,1979,"Tatarka, Dominik,;Haydn, Joseph,",exil;domov,fejetony
18399,Ještě hučí : fejeton o všedním dnu /,"Trefulka, Jan,",jk01140076,1979,"Filip, Ota,",komunistický režim;loajalita;korupce,fejetony
18400,"Zasláno : k ""Poznámkám o statečnosti"" L. V.",,,1979,"Vaculík, Ludvík,",čeští spisovatelé;polemiky;komunistický režim;odvaha;revolta;každodenní život,dopisy
18401,[Do čtyř stran světa se obrací] /,"Seifert, Jaroslav,",jk01110657,1978,"Seifert, Jaroslav,",,česká poezie;úryvky
18402,"Příležitost smrti : Jan Patočka, 13.3.1977 : [nebýt nemoci jež byla uznána] /","Kabeš, Petr,",jk01052333,1978,"Patočka, Jan,",,česká poezie
18403,V pátek ráno /,"Klíma, Ivan,",jk01060513,1978,,,české prózy
18404,Jak hromady pobitých ptáků /,"Dvořák, Ladislav,",jk01030164,1978,,,české prózy
18405,Černá nit /,"Kliment, Alexandr,",jk01060558,1978,,,české prózy
18406,Nel mezzo del cammin /,"Urbánek, Zdeněk,",jk01140872,1978,,,české prózy
18407,Muž na kolenou /,"Trefulka, Jan,",jk01140076,1978,,víno;intoxikace alkoholem;moudrost;smysl života,fejetony
18408,Zubařovo pokušení /,"Uhde, Milan,",jk01140606,1978,,,rozhlasové hry;česká dramata
18409,Můj přítel Ladislav Fuks /,"Kantůrková, Eva,",jk01052883,1978,"Fuks, Ladislav,;Kantůrková, Eva,",nezávislé občanské iniciativy;disidenti;disidentky;vydavatelská činnost;český román;česká próza,fejetony
18410,Pohřeb ministra /,"Pecka, Karel,",jk01092241,1978,,,české povídky;české prózy
18411,Bebra /,"Kohout, Pavel,",jk01061137,1978,"Böll, Heinrich,",čas,fejetony
18412,Maminka zpívá druhý hlas /,"Sidon, Karol,",jk01111263,1978,,,české povídky;české prózy
18413,Vítězství nejskvělejší /,"Vaculík, Ludvík,",jk01141068,1978,,,české prózy
18414,Pohřeb mluvčího /,"Vaculík, Ludvík,",jk01141068,1978,"Patočka, Jan,;Masaryk, Tomáš Garrigue,;Jaspers, Karl,",filozofové;úmrtí;pohřby;národní mentalita,fejetony
18415,Hommage à Klavík /,"Kohout, Pavel,",jk01061137,1978,"Klavík;Pilař, Jan,;Palivec, Josef,",studentské časopisy;samizdat;samizdatové časopisy;fejeton,fejetony;doslovy
18416,Jaro je tady /,"Vaculík, Ludvík,",jk01141068,1978,,kritika společnosti;kritika politiky,fejetony
18417,K případu Mlynář /,"Vaculík, Ludvík,",jk01141068,1978,"Mlynář, Zdeněk,",noviny;články;vesmír;fake news,fejetony
18418,Na Krásné vyhlídce /,"Trefulka, Jan,",jk01140076,1978,,,české prózy
18419,Kabát strýce Antona /,"Gruša, Jiří,",jk01032800,1978,,,české povídky;české prózy
18420,Trabl /,"Kohout, Pavel,",jk01061137,1978,,,české povídky;české prózy
18421,Proces /,"Havel, Václav,",jk01040240,1978,"Karásek, Svatopluk,;Jirous, Ivan Martin,",undergroundová kultura;hudební skupiny;písničkáři;perzekuce;soudní procesy,fejetony
18422,Dům /,"Kriseová, Eda,",jk01063340,1978,,,české prózy
18423,Česká pohádka /,"Trefulka, Jan,",jk01140076,1978,"Balbín, Bohuslav,",historici;perzekuce,příběhy
18424,Džin /,"Vaculík, Ludvík,",jk01141068,1978,"Kolář, Jiří,;Sidon, Karol,;Hrúz, Pavel,;Klíma, Ivan,;Kohout, Pavel,;Kosík, Karel,;Havel, Václav,;Uhde, Milan,",svoboda,fejetony
18425,Dopis čtenářky Dikobrazu /,"Benešová, R.",,1981,,kýč;umělecká tvorba;umění a společnost;umělecký akt;ženské akty;mužské akty,dopisy;komentáře
18426,Volby v Čechách /,mendík,,1981,,volby;totalitní režimy;pravda;lež;občanská angažovanost,úvahy
18427,Cesta od zídky na sever /,"Pavlovská, Stella",xx0177511,1981,"Petraš, Josef,;Pavlovský, Petr,",cestování;pěší turistika;učené společnosti;členové institucí a organizací;architektonické památky;projevy,zprávy
18428,Přípitek předsedy SIE na večeři pořádané k pátému výročí obnovení Společnosti /,"Pavlovský, Petr,",skuk0001560,1981,,učené společnosti;členové institucí a organizací;výročí;zájmová sdružení,projevy;poznámky
18429,Dámy a pánové! /,"Vaculík, Ludvík,",jk01141068,1978,"Gruša, Jiří,;Uhde, Milan,;Vaculík, Ludvík,;Kohout, Pavel,",almanachy;čeští spisovatelé;česká literatura;literatura a politika;cenzura,předmluvy
18430,Jan Patočka /,"Hájek, Jiří,",jk01033052,1978,"Patočka, Jan,",filozofové;úmrtí;ochrana lidských práv,nekrology
18431,Před koncem šesté sezony /,"Seman, Václav,",av20201067999,1981,,divadelní představení;společenské salony;společenský život;pěší turistika,zprávy
18432,Zpráva o stavu societárního archívu fotografií /,"Křížek, Leonid,",jn99240000595,1981,,fotografie;archivy;učené společnosti;společenský život,soupisy;komentáře
18433,Noviny jako škola /,"Havel, Václav,",jk01040240,1988,,samizdatové časopisy;noviny;publicistika;žurnalistika,úvodníky
18434,K dvoustému výročí vydání tolerančního patentu /,"Kavka, František,",jk01053316,1981,Josef,náboženství;náboženská tolerance;židovství;panovníci,články
18435,Obsah šestého ročníku. /,"Cieslarová, Eva",jo20211116335,1981,,časopisecké články;samizdatové časopisy;publicistika;literární tvorba,obsahy
18436,Radosti a obtíže /,red.,,1988,,samizdatové časopisy;noviny;vydávání periodik;kulturní tradice,články
18437,"Zn. ""Kudy kam?"" /",Vaše LN,,1988,,samizdatové časopisy;periodika;noviny;tisk;zákony,články
18438,Smrečky /,"Ponická, Hana,",jn19990209681,1988,,slovenská próza;slovenské spisovatelky;disidentky,slovenské prózy;fejetony
18439,Pod petlicí a zpod petlice /,"Gruša, Jiří,",jk01032800,1978,,komunistický režim;česká literatura;literatura a politika;čeští spisovatelé;exilová literatura;samizdatová literatura,stati
18440,Svědek: Alexandr Gelman /,"Uhde, Milan,",jk01140606,1988,"Gel‘man, Aleksandr Isaakovič,",scénická čtení;studiové divadlo;ruští dramatici;ruské drama,články
18441,Intelektuálka /,"Kliment, Alexandr,",jk01060558,1978,,komunistický režim;intelektuálové;perzekuce,fejetony
18442,Pláč na nesprávném hrobě.,,,1988,"Forman, Miloš,;Wajda, Andrzej,",filmoví režiséři;rozhovor;emigranti,články
18443,Z dílny básníků.,,,1988,,,česká poezie
18444,Všechny krásy světa /,"Seifert, Jaroslav,",jk01110657,1978,"Hora, Josef,;Wolker, Jiří,;Nezval, Vítězslav,;Teige, Karel,;Effenberger, Vratislav,",,paměti;úryvky
18445,Skanseny /,"Kabeš, Petr,",jk01052333,1978,,,česká poezie
18446,Cedník : [Ta věčná touha v nás] /,"Janský, Pavel,",jk01051161,1978,,,česká poezie
18447,Čtyři pokusy o zpověď herce Miloše Kopeckého /,"Kopecký, Miloš,",jk01061686,1988,,herci;divadlo a společnost;televizní pořady,rozhovory
18448,Kdo a proč? /,"Vaculík, Ludvík,",jk01141068,1988,,novináři,fejetony
18449,Dva texty /,"Vladislav, Jan,",jk01150006,1978,"Leonardo,",,česká poezie
18450,Josef Zvěřina jubiloval /,Gaud.,,1987,"Zvěřina, Josef,",katoličtí kněží;katoličtí teologové;svěcení kněží;političtí vězni,medailony
18451,Bývalí kolegové /,"Procházková, Lenka,",jn19990218087,1987,,samizdatové časopisy;noviny;novináři;cenzura,články
18452,Poslední generál bitevního pole /,red.,,1987,"Sacher, Vilém,",čeští spisovatelé;generálové;armáda;druhá světová válka (1939-1945);politická perzekuce,nekrology
18453,První dopis do LN /,"Vaculík, Ludvík,",jk01141068,1987,,samizdatové časopisy;noviny;novináři;žurnalistika,úvahy;poznámky
18454,Kázání na Velikonoční neděli v České Lípě 30. 3. 1975 /,"Karásek, Svatopluk,",jn19990202005,1978,"Zajíček, Pavel,",náboženská víra,kázání;písňové texty
18455,Sedlnitzky v županu /,-iv-,aut,1987,"Sedlnitzky, Josef,;Lendl, Ivan,;Navrátilová, Martina,",karikaturisté;cenzoři;cenzura;tisk;sportovní žurnalistika;tenis,články
18456,Politika a svědomí /,"Masaryk, Tomáš Garrigue,",jk01080472,1987,"Masaryk, Tomáš Garrigue,",filozofie a politika;humanita;svědomí;demokracie,citáty;úryvky
18457,Svítání nad Moskvou /,Kacíř,,1987,,kultura a politika;perestrojka;kulturní život;literární život;samizdatová literatura,reportáže
18458,Světlá stránka jednoho pohřbu /,"Vaculík, Ludvík,",jk01141068,1987,"Černý, Václav,",literární vědci;pohřby;krematoria;disent;samizdatová literatura,fejetony;nekrology
18459,Nová ofenzíva staré koalice /,"Šulc, Zdislav,",jk01131689,1987,"Fojtík, Jan,;Indra, Alois,;Jakeš, Miloš,;Biľak, Vasil,",normalizace (1969-1989 : Československo);kultura a politika;socialismus,články
18460,K československo-čínským vztahům /,P.,,1987,"Šebesta, Josef",česko-čínské vztahy;mezinárodní vztahy;špionáž,komentáře
18461,Porta nebo lunapark /,/EVA/,,1987,"Žáček, Jiří,",hudební festivaly;folk;písničkáři;trampové,úvahy
18462,Hledání nových sloganů /,"Zeman, Rudolf,",av20181015544,1987,"Fojtík, Jan,",novináři;novinářská profese;socialismus,komentáře
18463,Nijhoffova cena za překlad udělena českému dílu /,/k/,,1987,"Vaculík, Ludvík,;Mercks, Kees,;Nijhoff, Martinus,;Klíma, Ivan,",literární ceny;česká literatura;překlady do nizozemštiny;překladatelé,zprávy
18464,Rozhlasová dramaturgie /,"Šíp, K.",,1987,,rozhlas;rozhlasová dramaturgie;rozhlasové hry;kultura a politika;ideologie;propaganda,úvahy
18465,Co lze a co nelze očekávat /,"Havel, Václav,",jk01040240,1987,,samizdatové časopisy;noviny;tisk;disent;demokracie,úvodníky
18466,Na cestu /,/red./,,1987,"Stránský, Adolf,;Bass, Eduard,;Klíma, Karel Zdeněk,",samizdatové časopisy;noviny;žurnalistika;kulturní tradice,úvodníky
18467,Legenda o přechodu 28. pluku do ruského zajetí /,"Křížek, Leonid,",jn99240000595,1981,"Kunz, Jaroslav,",první světová válka (1914-1918);pěchota;pluky;zrada;zběhové,referáty
18468,Takeshi Mizukoshi: Fotografie světových velehor : Muzeum tělesné výchovy a sportu v Praze /,"Kučerová, Libuše",,1981,"Mizukoshi, Takeshi",fotografie;krajinářská fotografie;hory;výstavy fotografií,recenze
18469,Letní societární rej /,"Seman, Václav,",av20201067999,1981,,divadelní představení;společenské salony;vážná hudba;společenský život;filmové festivaly a přehlídky;cestování,zprávy
18470,"Ni zisk, ni slávu /",mendík,,1981,,učené společnosti;spolky;členové institucí a organizací;valné hromady,zprávy
18471,Písek ve vodě : úplná zpráva o pobytu v jihočeských pohostinstvích /,"Štampach, Odilo Ivan,",jn19990218116,1981,"Schrenk, Josef;Cimbura, Jan,",učené společnosti;společenský život;cestování;cesty a pobyt;členové institucí a organizací;pohostinství,zprávy
18472,Solidarita nepotřebuje vízum /,Posluchač,,1987,"Sacharov, Andrej Dmitrijevič,",česko-polské vztahy;nezávislé občanské iniciativy;Srpen (1968 : Československo);deklarace,zprávy
18473,U telefonu František Janouch /,"Marvanová, Anna,",ola2012710481,1987,"Janouch, František,;Sacharov, Andrej Dmitrijevič,",fyzici;pracovní cesty;konference;perestrojka;historický výzkum;Srpen (1968 : Československo),zprávy
18474,Probudit občanské sebevědomí /,"Šulcová, Olga,",jx20050518015,1987,,prvomájové průvody;občanská angažovanost;politická perzekuce;zadržení;vazba;domovní prohlídky,zprávy;rozhovory
18475,Chvála informovanosti /,"Kantůrková, Eva,",jk01052883,1987,Jan Pavel,zpravodajství;televize;ideologie;informace;národy,úvahy
18476,Jak jsem se nestal hrobníkem Lidovek /,"Pátek, Miloslav,",jk01091881,1987,"Císař, Čestmír,;Drda, Jan,",rozhlasoví redaktoři;noviny;šéfredaktoři;komunismus,vzpomínky
18477,Červen v Budapešti /,ULA,,1987,,socialismus;zboží;oděvy;potraviny;termální koupaliště;nadace;ekonomické reformy;maďarské povstání (1956),reportáže
18478,Jeden názor: Celonárodní schizofrenie /,"Zeman, Rudolf,",av20181015544,1987,"Kopecký, Miloš,;Jakeš, Miloš,;Biľak, Vasil,;Fojtík, Jan,",herci;projevy;perestrojka;socialismus;schizofrenie,komentáře
18479,Hradby výhrad /,"Pithart, Petr,",jn19981001982,1987,"Kopecký, Miloš,",herci;projevy;odvaha;pochybnost;argumentace;socialismus,komentáře
18480,U Červeného mlýna /,Al,,1987,"Kopecký, Miloš,;Jiránek, Vladimír,",herci;projevy,zprávy
18481,Mimo hodinu slohu /,-p-,,1987,"Kopecký, Miloš,",herci;projevy;mluvený projev;tréma;občanská angažovanost,komentáře
18482,"Havlovo ""Pokoušení"" v Anglii /","Všudybylová, Růžena",,1987,"Havel, Václav,;Michell, Roger,",čeští dramatici;divadelní premiéry;překlady do angličtiny,zprávy
18483,"Překřikování, dětská nemoc Societatis Secundae /","Pavlovský, Petr,",skuk0001560,1981,,církev;moc;svět (náboženství);náboženství a politika,glosy
18484,Podzimní sen /,"Deml, Jakub,",jk01022199,1978,"Junová, Marie Rosa,",,české prózy;úryvky
18485,Sešit číslo tři /,"Hanč, Jan,",jk01033372,1978,,,deníky;české prózy;česká poezie
18486,[Básně] /,"Stankovič, Andrej,",jk01120886,1978,"Medek, Mikuláš,",,česká poezie
18487,[Básně v próze] /,"Brabenec, Vratislav,",jn20010309458,1978,,,česká poezie;poezie v próze
18488,[Básně] /,"Hejda, Zbyněk,",jk01040549,1978,,,česká poezie
18489,[Básně] /,"Jirousová, Věra,",jn19990218035,1978,,,česká poezie
18490,Dopplerův princip rudého posuvu /,"Petránek, Jan,",jk01092796,1987,"Doppler, Christian,;Gorbačev, Michail Sergejevič,;Karpov, Vladimir Vasil'jevič,;Jevtušenko, Jevgenij Aleksandrovič,",Dopplerův jev;politika;zpravodajství;televize;kultura a politika;ruští spisovatelé;perestrojka,eseje
18491,Vdovy po divadle /,"Machonin, Sergej,",jk01073028,1987,"Šotola, Jiří,;Grekova, Irina,;Laurin, František,",divadelní dramaturgie;ruské spisovatelky;divadelní adaptace;divadelní inscenace;ruská próza,články
18492,Opera : Bez papouška /,-cr-,,1987,"Strauss, Richard,;Zweig, Stefan,;Ševčík, Oto,;Jedlička, Dalibor,",opery;operní inscenace;hudba a literatura,recenze
18493,Podmínky národního smíru /,(rl),,1987,,Srpen (1968 : Československo);historická výročí;dokumenty;armáda;političtí vězni;amnestie;exil;vojenská doprava a přeprava,zprávy
18494,Nezávislý poslanec.,,,1987,"Wonka, Pavel,;Wonka, Jiří",političtí vězni;politická perzekuce;soudní procesy;politické programy,zprávy
18495,Umlčte je! /,"Vaculík, Ludvík,",jk01141068,1987,,irácko-íránská válka (1980-1988);válečné oběti,fejetony
18496,[Básně] /,"Zajíček, Pavel,",jn99240001496,1978,,,česká poezie
18497,[Básně] /,"Soukup, Karel,",jn19981002150,1978,,,česká poezie
18498,Podobenství o zrnu a koukolu : [Rozsévač sil ve světle dne] /,"Karásek, Svatopluk,",jn19990202005,1978,,,česká poezie
18499,Fejeton : místo fujtónu : [text který jsem nosil] /,"Kabeš, Petr,",jk01052333,1978,,,česká poezie
18500,"O povaze naší kultury : repetitorium a úvaha trochu abstraktní, ale až hrůza aktuální /","Černý, Václav,",jk01021636,1978,,svoboda;demokracie;socialismus;kultura;undergroundová kultura;konzumní společnost,studie;úryvky
18501,Literatura v katakombách /,"Lopatka, Jan,",jk01072390,1978,"Hanč, Jan,;Deml, Jakub,;Gellner, František,;Zajíček, Pavel,;Soukup, Karel,;Karásek, Svatopluk,;Hrabal, Bohumil,;Bondy, Egon,;Durych, Jaroslav,;Hynek, Karel,;Klíma, Ladislav,",čeští spisovatelé;nezávislí spisovatelé;nezávislá literatura;samizdatová literatura;undergroundová kultura,stati
18502,Výhledy racionalismu /,"Štampach, Odilo Ivan,",jn19990218116,1981,"Descartes, René,;Husserl, Edmund,;Hegel, Georg Wilhelm Friedrich,;Kant, Immanuel,",racionalismus;fenomenologie;logika;bytí;filozofické směry,eseje
18503,Trenčiansky /,"Krátká, Zdeňka",,1981,,cestování;pěší turistika;architektonické památky;dějiny;společenský život,zprávy
18504,Na začátku sedmé sezóny. /,"Seman, Václav,",av20201067999,1981,"Fialka, Ladislav,",divadelní představení;pantomima;pěší turistika;společenské salony,zprávy
18505,Hodnocení filmů z Uherského Hradiště /,"Seman, Václav,",av20201067999,1981,,filmy;filmové festivaly a přehlídky,tabulky;komentáře
18506,Hodina naděje : almanach české literatury 1968-1978 /,,,1978,"Patočka, Jan,",čeští spisovatelé;cenzura;nezávislá literatura;undergroundová kultura;samizdatová literatura,sborníky;almanachy;české prózy;česká poezie;fejetony;předmluvy;ediční poznámky
18507,Hodina naděje : almanach české literatury 1968-1978 /,,,1978,"Patočka, Jan,",čeští spisovatelé;cenzura;nezávislá literatura;undergroundová kultura;samizdatová literatura,sborníky;almanachy;české prózy;česká poezie;fejetony;předmluvy;ediční poznámky
18508,Hodina naděje : almanach české literatury 1968-1978 /,,,1978,"Patočka, Jan,",čeští spisovatelé;cenzura;nezávislá literatura;undergroundová kultura;samizdatová literatura,sborníky;almanachy;české prózy;česká poezie;fejetony;předmluvy;ediční poznámky
18509,Hodina naděje : almanach české literatury 1968-1978 /,,,1978,"Patočka, Jan,",čeští spisovatelé;cenzura;nezávislá literatura;undergroundová kultura;samizdatová literatura,sborníky;almanachy;české prózy;česká poezie;fejetony;předmluvy;ediční poznámky
