,title,author,author code,year,figures,description,genre
5736,Viditelné a neviditelné : (K české kulturně-politické situaci 1961.) /,"Peška, Vladimír,",xx0068821,1961,"Kainar, Josef,;Kohout, Pavel,",česká literatura;literatura,studie
5737,Kultura 61 /,Mas.,,1962,,kulturní časopisy,glosy
5738,Čistka v České literatuře?,,,1962,"Forst, Vladimír,;Honzík, Jiří,",česká literatura;literární časopisy;odborné časopisy,komentáře
5739,Ještě jednou Biebl,,,1962,"Biebl, Konstantin,;Taufer, Jiří,",osobnosti,biografie
5740,Česká vesnice dnes,,,1962,"Bojar, Pavel,;Bojarová, Olga,;Jungmann, Milan,",osobnosti,recenze
5741,Setkání /,"Čep, Jan,",jk01021241,1962,"Čep, Jan,;Halas, František,;Zahradníček, Jan,;Claudel, Paul,",osobnosti,paměti
5742,Za P. Jakubem Demlem /,"Čep, Jan,",jk01021241,1961,"Deml, Jakub,",osobnosti,nekrology
5743,Hodinu od Prahy /,"Peška, Vladimír,",xx0068821,1962,"Liehm, A. J.",osobnosti,glosy
5744,Tomáš Garrigue Masaryk a komunisté /,"Dresler, Jaroslav,",jk01023057,1961,"Masaryk, Tomáš Garrigue,;Nejedlý, Zdeněk,",osobnosti,studie
5745,Básník proti zoufalství /,"Jelínek, Ivan,",jn19981001556,1961,"Griffin, Jonathan,",bulharská literatura,studie
5746,Hemingway /,"Škvorecký, Josef,",jk01130413,1962,"Hemingway, Ernest,",bulharská literatura,nekrology
5747,Becket - v Londýně /,D. K.,,1961,"Anouilh, Jean,",finská literatura,referáty
5748,Jak prosím? /,A. H.,,1962,"Reiman, Pavel,;Macháčková, Věra,",maďarská literatura,glosy
5749,Tato hra proslulého soudobého...,,,1962,"Brandstaetter, Roman,;Oswald, Frank",německá literatura,poznámky
5750,Spisovatel hledá své svědomí... - a své následovníky /,"Tigrid, Pavel,",jk01132374,1962,"Èrenburg, Il‘ja Grigor‘jevič,",česká literatura;ruská literatura,komentáře
5751,"Jevgenij Jevtušenko, enfant terrible sovětské literatury /","Tomáš, František,",ola2003169607,1962,"Jevtušenko, Jevgenij Aleksandrovič,;Kovtun, Jiří,",ruská literatura,medailony
5752,"""Kolečko a šroubek"" v kulturní revoluci /","Peška, Vladimír,",xx0068821,1962,"Drozda, Miroslav,;Parolek, Radegast,",literatura,recenze
5753,Malíř Kupka /,"Hájek, O.",,1962,"Kupka, František,;Machar, Josef Svatopluk,;Apollinaire, Guillaume,",literatura,paměti
5754,A pořád to nejde!,,,1962,,česká literatura;literatura,komentáře
5755,Sentimentální výchova v rozhovorech dosud zpřetrhaných /,,,1963,"Posel, Jaromír;Mňačko, Ladislav,;Trefulka, Jan,;Fleischmann, Ivo,;Šotola, Jiří,;Werich, Jan,;Kundera, Milan,;Putík, Jaroslav,;Škvorecký, Josef,;Hájek, Jiří;Goldstücker, Eduard,;Kosík, Karel,;Klíma, Ivan,;Jungmann, Milan,;Selucký, Radoslav,;Blažek, Vladimír,;Sekera, Jiří",pseudonym;česká literatura;literatura,ankety
5756,Literatura rozčarování /,"Jelenski, K.A.",,1962,"Silone, Ignazio,;Koestler, Arthur,;Orwell, George,;Sartre, Jean-Paul,",bulharská literatura;finská literatura;japonská literatura;komunismus;literární teorie,studie
5757,Literární kritikové sněmovali /,"Tigrid, Pavel,",jk01132374,1962,"Hájek, Jiří;Špitzer, Juraj,",literární druhy,referáty
5758,Ze stavu obležení do světa skutečnosti /,"Tigrid, Pavel,",jk01132374,1963,,literární druhy;česká literatura,články
5759,Redakční.,,,1962,"Horák, Jiří;Kovtun, Emil;Peška, Vladimír,",redaktoři;nakladatelé a vydavatelé;exilový tisk,zprávy
5760,Naše paní Helena Čapková-Palivcová /,"Dresler, Jaroslav,",jk01023057,1963,"Čapková, Helena,;Scheinpflugová, Olga,",osobnosti,recenze
5761,Umění Jana Čepa /,"Demetz, Peter,",jk01022197,1963,"Čep, Jan,",osobnosti,studie
5762,Smrt Jaroslava Durycha /,"Kovtun, Emil",,1962,"Durych, Jaroslav,",osobnosti,studie
5763,To chce klid!,,,1962,"Hašek, Jaroslav,;Majerová, Marie,",osobnosti,glosy
5764,Wesker v Praze /,R. M.,,1962,"Wesker, Arnold,",bulharská literatura,glosy
5765,Na okraj českého vydání Kafkovy Ameriky v Praze /,"Urzidil, Johannes,",jk01140912,1962,"Kafka, Franz,;Dresler, Jaroslav,",maďarská literatura,studie
5766,Thomas Mann Bedřichu Fučíkovi /,"Mann, Thomas,",jn19990005365,1962,"Mann, Thomas,;Fučík, Bedřich,;Mann, Erika,",maďarská literatura,dokumenty
5767,Umlčování neumlčitelných.,,,1962,"Narica, Michal Alexandrovič;Jesenin-Vol'pin, Aleksandr Sergejevič,;Djilas, Milovan,;Kovtun, Jiří,",ruská literatura,referáty
5768,Kdo je Abram Terc? /,"Bergholz, Stefan,",jo2016916574,1962,"Sinjavskij, Andrej Donatovič,;Rybáková, Minka,",ruská literatura,medailony
5769,Milování v Bratislavě /,"Korda, Ivan",,1962,"Blažková, Jaroslava,;Reis, Vladimír,",rumunská literatura,recenze
5770,Peter Karvaš a ti druzí /,"Peška, Vladimír,",xx0068821,1963,"Karvaš, Peter,;Kopecký, Jan,;Vrba, František,",rumunská literatura,recenze
5771,Josef Šíma a hnutí Le Grand Jeu /,"Jíra, Jaroslav,",jk01051770,1963,"Šíma, Josef,",finská literatura;literatura,studie
5772,V Praze ještě před 55 až 50 léty : aneb Nostalgie lyrická a cynická /,"Wiener, Josef,",jo2012681801,1963,,literatura,fejetony
5773,Politická emigrace v atomovém věku : 1-3 /,"Tigrid, Pavel,",jk01132374,1964,"Křen, Jan,",exil;literatura,studie
5774,Surrealismus proti proudu /,"Teige, Karel,",jk01132144,1964,,surrealismus;česká literatura;literatura,studie
5775,"Poslání a stav kulturních časopisů : Poznámky ke Stanovisku Ústředního výboru KSČ, projednaném 17.února ideologickou komisí ÚV KSČ, 24.března předsednictvem ÚV KSČ a uveřejněném ve zkráceném znění v Rudém právu 3.dubna 1964 /",,,1964,,česká literatura;kulturní časopisy,dokumenty
5776,Kult a copyright /,"Tigrid, Pavel,",jk01132374,1963,"Škvorecký, Josef,;Šotola, Jiří,",literatura pro děti;česká literatura,komentáře
5777,Kundera v Göttingen /,"Dresler, Jaroslav,",jk01023057,1963,"Kundera, Milan,;Becher, B. K.;Kunze, Reiner,",osobnosti,referáty
5778,Rusko a Evropa.,,,1963,"Gibian, Jiří,;Masaryk, Tomáš Garrigue,",ruská literatura;osobnosti,zprávy
